0.00738706	61.3065	0.730766
0.00738706	61.8794	0.719554
0.00738706	62.4524	0.707945
0.00738706	63.0254	0.695932
0.00738706	63.5983	0.683509
0.00738706	64.1713	0.670673
0.00738706	64.7442	0.657418
0.00738706	65.3172	0.643741
0.00738706	65.8901	0.629642
0.00738706	66.4631	0.615119
0.00738706	67.0361	0.600173
0.00738706	67.609	0.584808
0.00738706	68.182	0.569028
0.00738706	68.7549	0.55284
0.00738706	69.3279	0.536252
0.00738706	69.9009	0.519277
0.00738706	70.4738	0.501927
0.00738706	71.0468	0.48422
0.00738706	71.6197	0.466175
0.00738706	72.1927	0.447815
0.00738706	72.7656	0.429167
0.00738706	73.3386	0.410259
0.00738706	73.9116	0.391126
0.00738706	74.4845	0.371804
0.00738706	75.0575	0.352334
0.00738706	75.6304	0.332762
0.00738706	76.2034	0.313136
0.00738706	76.7763	0.293509
0.00738706	77.3493	0.273938
0.00738706	77.9223	0.254485
0.00738706	78.4952	0.235212
0.00738706	79.0682	0.216188
0.00738706	79.6411	0.197485
0.00738706	80.2141	0.179174
0.00738706	80.787	0.161333
0.00738706	81.36	0.144038
0.00738706	81.933	0.127369
0.00738706	82.5059	0.111405
0.00738706	83.0789	0.0962244
0.00738706	83.6518	0.0819052
0.00738706	84.2248	0.0685236
0.00738706	84.7978	0.0561529
0.00738706	85.3707	0.044863
0.00738706	85.9437	0.0347193
0.00738706	86.5166	0.0257818
0.00738706	87.0896	0.0181046
0.00738706	87.6625	0.011735
0.00738706	88.2355	0.00671272
0.00738706	88.8085	0.00306954
0.00738706	89.3814	0.000828684
0.00738706	89.9544	4.51118e-06

0.0147741	61.3065	0.417359
0.0147741	61.8794	0.389645
0.0147741	62.4524	0.362962
0.0147741	63.0254	0.337397
0.0147741	63.5983	0.313012
0.0147741	64.1713	0.289849
0.0147741	64.7442	0.267932
0.0147741	65.3172	0.247265
0.0147741	65.8901	0.227838
0.0147741	66.4631	0.209631
0.0147741	67.0361	0.19261
0.0147741	67.609	0.176736
0.0147741	68.182	0.161964
0.0147741	68.7549	0.148241
0.0147741	69.3279	0.135516
0.0147741	69.9009	0.123733
0.0147741	70.4738	0.112836
0.0147741	71.0468	0.102773
0.0147741	71.6197	0.0934869
0.0147741	72.1927	0.0849275
0.0147741	72.7656	0.0770441
0.0147741	73.3386	0.0697888
0.0147741	73.9116	0.0631162
0.0147741	74.4845	0.0569833
0.0147741	75.0575	0.0513501
0.0147741	75.6304	0.0461789
0.0147741	76.2034	0.0414347
0.0147741	76.7763	0.037085
0.0147741	77.3493	0.0330997
0.0147741	77.9223	0.0294509
0.0147741	78.4952	0.0261131
0.0147741	79.0682	0.0230627
0.0147741	79.6411	0.0202783
0.0147741	80.2141	0.01774
0.0147741	80.787	0.0154298
0.0147741	81.36	0.0133314
0.0147741	81.933	0.0114299
0.0147741	82.5059	0.00971174
0.0147741	83.0789	0.00816479
0.0147741	83.6518	0.00677811
0.0147741	84.2248	0.0055419
0.0147741	84.7978	0.00444745
0.0147741	85.3707	0.00348705
0.0147741	85.9437	0.00265396
0.0147741	86.5166	0.00194233
0.0147741	87.0896	0.00134719
0.0147741	87.6625	0.00086438
0.0147741	88.2355	0.000490523
0.0147741	88.8085	0.000223017
0.0147741	89.3814	5.99958e-05
0.0147741	89.9544	3.26182e-07

0.0221612	61.3065	0.261602
0.0221612	61.8794	0.221749
0.0221612	62.4524	0.187731
0.0221612	63.0254	0.158883
0.0221612	63.5983	0.134525
0.0221612	64.1713	0.114012
0.0221612	64.7442	0.0967588
0.0221612	65.3172	0.0822511
0.0221612	65.8901	0.0700457
