538.15	2.63636
674.834	2.7561
526.327	2.68
606.453	2.78723
556.226	2.44
538.194	3.04255
483.54	3.14286
605.771	3.18182
601.1	3.04255
622.34	2.78723
559.683	3.04878
695.656	3.04878
510.761	2.68
706.419	3.05714
519.64	2.92857
700.99	3.04878
576.663	2.63636
715.078	3.21053
599.912	3.04878
666.557	2.90909
559.726	2.68
545.898	2.78723
600.501	2.63636
525.226	2.68
541.185	2.90909
477.385	2.92857
664.99	3.04878
646.533	2.53191
557.04	2.81132
682.958	2.71429
616.125	2.17073
619.459	2.90909
598.933	2.63636
502.372	2.78723
701.613	2.37143
564.298	2.36364
611.924	2.53191
623.705	3.04255
489.095	2.81132
704.676	2.89474
693.829	2.7561
639.037	3.18182
531.13	2.63636
572.645	2.92
611.88	2.63636
573.091	2.63636
524.825	2.90909
558.655	2.78723
692.347	2.7561
558.138	3.03774
809.432	3.05714
571.942	2.68
554.383	2.92
587.471	2.83051
517.385	2.81132
623.367	3.04255
540.527	2.78723
545.346	3.29787
597.584	2.90909
605.965	3.34146
675.802	2.63636
712.75	2.63636
671.77	2.90909
438.033	2.92857
536.549	2.90909
590.907	2.53191
531.373	3.16
633.658	2.7561
716.396	2.57895
604.789	2.92
597.27	2.7561
454.004	2.92
603.739	3.18182
653.036	2.7561
630.398	2.89474
536.396	2.63636
590.509	2.7561
609.211	3.29787
589.348	2.92
716.563	3.05714
544.47	2.44
637.397	3.18182
904.773	2.84615
520.549	2.68
593.343	2.92
633.232	3.04255
566.348	2.68
699.533	2.57895
667.608	2.46341
519.052	2.63636
534.408	2.90909
588.617	3.18182
653.738	2.46341
550.107	2.35849
828.177	3.05714
702.857	2.57895
648.157	2.68
584.584	3.45455
614.832	2.78723
630.113	2.78723
603.333	2.92
634.308	3.04878
628.815	2.89474
535.634	3.18182
675.398	2.46341
523.965	2.90909
633.034	2.53191
666.373	2.78723
629.448	2.68
553.528	2.90909
505.322	2.78723
726.793	2.37143
527.697	2.81132
528.317	2.53191
472.543	2.92
552.975	2.92
688.34	2.46341
687.075	2.7561
498.914	2.92
492.148	2.92
697.614	3.05714
771.251	2.71429
620.585	2.90909
811.445	2.71429
604.728	2.68
615.655	3.04255
452.464	2.83051
627.368	2.81132
584.328	2.78723
559.801	2.63636
615.835	2.89474
637.753	3.18182
571.114	3.18182
626.064	3.04255
699.674	2.7561
698.294	2.63636
605.635	2.68
669.2	3.21053
565.883	3.04255
542.05	2.68
510.865	2.53191
630.393	3.04255
636.997	3.21053
519.978	2.92
607.053	2.63636
458.399	2.92
543.128	2.53191
637.049	2.53191
683.211	2.78723
611.924	2.53191
561.5	2.90909
567.015	2.7561
562.414	2.63636
651.42	3.16
574.596	2.63636
710.04	2.7561
595.365	2.92
649.667	2.63636
679.879	2.90909
743.58	3.21053
512.28	2.92
600.236	2.68
541.415	2.90909
479.312	2.92
592.546	2.92
631.533	2.78723
526.474	2.90909
557.587	3.04878
625.576	3.04878
569.477	3.03774
639.861	2.63636
601.115	2.68
585.038	2.63636
539.196	3.18182
553.85	2.92857
557.587	3.04878
663.825	2.90909
610.703	3.45455
624.482	3.21053
579.802	3.16
556.451	2.58491
629.546	2.78723
553.812	2.46341
562.409	3.04878
615.896	3.04255
558.768	2.58491
544.087	2.78723
599.329	2.36364
650.149	2.90909
592.921	2.58491
836.436	2.5
570.684	3.04255
668.609	2.7561
579.72	2.7561
808.922	2.65517
734.664	3.21053
500.416	3.04255
566.52	2.53191
635.563	2.46341
525.226	2.68
589.968	2.90909
661.393	3.04255
638.843	3.18182
691.349	2.89474
521.045	2.81132
534.487	2.92857
699.533	2.57895
700.595	2.89474
617.58	2.46341
527.501	3.29787
622.313	2.7561
619.955	3.03774
587.471	2.83051
517.183	2.81132
543.128	2.53191
616.196	2.46341
564.467	2.53191
503.537	3.4
643.546	2.68
707.042	3.04255
549.157	2.02128
518.196	2.78723
530.273	2.90909
602.775	2.57895
595.157	3.04878
546.454	3.16
562.15	2.92
516.733	2.92
628.473	2.57895
608.157	2.92857
625.334	2.90909
556.263	3.04255
581.22	3.04255
592.761	2.78723
634.572	2.53191
496.744	2.78723
521.612	2.81132
654.097	3.29787
578.403	2.7561
632.796	2.78723
487.139	2.92857
627.674	2.90909
509.468	3.04255
619.955	3.03774
620.381	2.90909
752.822	3.05714
669.035	3.18182
606.227	3.04255
506.419	3.04255
593.011	3.04878
675.288	2.78723
513.748	3.04255
647.072	2.90909
658.886	2.68
818.864	2.71429
465.077	2.92
556.623	2.90909
640.977	3.04255
585.083	2.68
749.281	2.875
558.596	2.92
728.451	2.7561
549.804	2.71429
608.838	2.68
653.273	2.89474
668.254	2.63636
673.785	2.71429
680.48	3.18182
597.413	3.34146
666.373	2.78723
425.445	2.92857
609.272	3.45455
593.385	2.90909
469.083	2.81132
650.559	3.04255
656.771	3.29787
718.193	3.21053
523.529	2.71429
669.776	2.71429
641.074	2.7561
664.307	2.7561
624.516	2.78723
531.826	2.78723
639.33	2.63636
612.848	2.90909
467.455	3.0339
616.273	2.89474
520.672	2.90909
673.958	2.53191
521.548	2.90909
493.842	2.58491
559.547	3.03774
612.368	2.78723
572.326	3.04255
491.31	2.92
634.992	2.90909
671.1	2.90909
482.132	2.81132
675.84	2.63636
534.295	2.71429
653.614	2.89474
567.312	3.04255
614.902	2.89474
569.318	2.53191
837.651	2.875
609.164	2.90909
603.688	3.04255
629.877	2.7561
822.859	3.25
684.161	2.71429
720.181	2.71429
599.317	2.81132
661.782	2.90909
549.309	2.92
730.085	3.25
633.283	2.46341
578.403	2.7561
483.54	3.14286
603.452	2.53191
564.801	2.92
521.568	2.68
636.404	2.63636
684.047	3.45455
602.132	3.55319
556.667	3.04255
436.723	3.03774
674.834	2.7561
617.129	2.36364
556.407	3.04255
543.679	2.92
577.619	3.04878
630.546	2.89474
654.256	2.90909
645.923	3.04255
550.153	2.46341
594.232	2.68
576.714	3.26415
631.032	3.16
554.544	2.68
436.334	3.03774
548.819	2.36364
727.432	3.04255
614.944	2.90909
514.86	2.90909
537.763	3.29787
550.347	2.68
583.584	2.78723
800.675	3.05714
453.406	3.26415
622.321	3.04878
635.988	2.90909
738.486	3.21053
502.714	2.81132
498.034	2.78723
495.005	2.81132
659.434	3.18182
572.04	2.46341
611.368	2.63636
581.805	2.78723
455.849	3.0339
601.319	2.78723
571.614	2.92
736.737	2.89474
608.699	2.90909
597.357	2.53191
531.564	2.58491
451.211	2.92857
674.043	3.18182
634.572	2.53191
573.319	2.36364
671.989	2.89474
509.791	2.78723
546.63	2.90909
601.319	2.78723
592.462	3.04878
547.981	3.18182
545.453	2.90909
642.071	2.7561
638.549	2.7561
580.147	3.04255
648.299	2.53191
536.045	2.81132
598.401	2.68
616.42	2.53191
670.719	3.04878
639.133	2.63636
657.892	2.78723
662.143	3.45455
436.633	2.71429
564.298	2.81132
560.57	2.78723
644.701	3.04255
553.767	2.78723
690.935	3.04878
578.953	3.45455
598.648	2.57895
587.097	2.81132
554.806	3.18182
538.067	2.63636
644.173	2.78723
828.177	3.05714
593.26	2.78723
625.221	2.53191
591.634	2.78723
583.456	3.18182
521.612	2.81132
587.732	2.7561
642.8	2.63636
497.139	3.03774
507.03	2.68
508.774	2.62712
679.09	2.46341
517.348	2.63636
675.153	2.63636
493.81	2.92
544.124	2.53191
422.971	2.92857
569.154	3.18182
600.74	2.81132
617.58	2.46341
702.266	2.7561
724.495	3.04878
490.237	2.81132
662.596	2.7561
553.836	2.90909
439.537	3.03774
767.021	2.37143
558.219	3.03774
647.211	2.53191
565.761	2.78723
642.071	2.7561
509.473	3.04255
644.491	2.90909
598.869	2.92
542.462	2.81132
534.295	2.71429
728.908	2.7561
505.322	2.78723
610.212	2.78723
584.083	2.92
691.781	2.7561
594.5	2.71429
518.886	2.63636
653.753	2.63636
582.979	2.36364
617.16	2.63636
605.571	2.46341
468.17	2.92857
726.932	3.04878
580.104	2.90909
628.612	2.7561
512.544	2.81132
637.04	2.53191
595.373	3.04255
725.573	2.7561
518.06	2.90909
737.267	3.05714
516.943	2.92
503.811	2.92
741.66	2.7561
620.381	2.90909
591.049	3.04878
554.806	3.18182
434.506	3.14286
600.707	3.18182
531.58	2.71429
648.211	2.36364
508.632	2.71429
565.878	2.7561
649.278	2.63636
616.362	2.81132
536.065	2.90909
535.974	2.81132
624.379	2.81132
479.473	2.62712
562.996	2.46341
643.927	2.63636
479.312	2.58491
649.529	3.21053
777.981	3.4
662.411	3.04878
560.089	2.63636
599.317	2.81132
574.15	3.29787
690.856	3.04878
603.739	3.18182
677.445	2.89474
663.197	2.89474
523.529	2.71429
576.459	2.92
605.591	2.53191
642.422	2.46341
570.651	3.16
617.648	3.16
660.253	2.90909
842.733	3.05714
646.874	2.7561
641.974	2.53191
500.971	2.81132
618.115	2.63636
647.326	2.89474
601.677	2.63636
684.658	3.21053
652.271	2.78723
479.312	2.92
546.33	3.16
646.739	2.53191
584.477	3.04255
580.147	3.04255
736.6	2.7561
568.259	2.81132
769.538	2.7561
702.767	3.04878
631.666	2.53191
474.113	2.92
502.916	3.16
624.735	2.26316
521.691	2.92
559.617	2.90909
592.295	2.81132
560.932	2.90909
684.658	3.21053
642.726	2.7561
592.295	2.81132
612.139	2.63636
677.95	2.78723
667.138	2.71429
547.925	3.03774
567.365	3.04255
637.753	3.18182
623.393	2.53191
630.062	2.63636
698.919	3.04878
441.104	3.03774
595.127	2.90909
661.38	2.78723
470.04	2.83051
577.064	3.04878
670.796	3.29787
504.707	2.68
546.685	2.78723
689.957	2.37143
650.004	2.90909
822.859	3.25
599.33	2.81132
601.427	2.2766
617.988	2.53191
528.305	2.90909
492.114	3.03774
530.362	3.29787
425.681	2.81132
644.07	2.53191
701.235	2.71429
481.445	2.68
744.358	2.7561
596.275	3.04878
533.735	3.18182
617.643	2.63636
634.681	2.46341
550.347	2.68
673.756	3.04255
669.119	3.05714
671.715	2.7561
596.921	3.16
468.595	2.71429
598.665	2.90909
559.518	2.63636
563.683	2.53191
668.943	2.71429
568.689	2.53191
524.225	3.03774
584.848	2.90909
661.393	3.04255
699.674	2.7561
533.453	3.16
623.367	3.04255
581.841	2.92
435.896	2.5
630.421	2.7561
589.098	3.04255
577.947	2.46341
461.984	2.81132
646.858	3.18182
630.546	2.89474
597.878	2.53191
573.638	3.18182
587.384	3.18182
661.901	2.63636
667.357	2.7561
559.518	2.63636
457.713	2.71429
716.066	2.57895
695.81	2.7561
599.361	2.36364
619.803	2.90909
655.619	2.36364
638.008	2.89474
539.165	2.53191
665.067	3.05714
611.209	2.53191
472.543	2.92
585.317	2.83051
677.387	2.63636
527.762	2.78723
551.883	2.92857
521.691	2.92
616.171	3.04878
475.281	3.03774
676.569	2.63636
704.676	2.89474
687.496	3.04878
818.864	2.71429
703.992	2.7561
500.602	2.93548
569.856	2.78723
488.947	3.03774
719.186	2.89474
553.89	2.68
702.603	2.7561
526.643	2.78723
545.666	2.78723
556.466	3.03774
579.84	2.44
716.066	2.57895
670.27	2.90909
489.426	2.78723
505.313	2.92
622.34	2.78723
635.496	2.53191
630.33	2.7561
602.642	2.78723
712.701	2.7561
597.878	2.53191
615.566	2.53191
479.461	3.16
608.838	2.68
578.127	3.04255
649.52	2.78723
475.071	2.92
612.478	2.68
629.891	2.7561
557.461	3.03774
572.732	2.78723
590.709	2.68
662.411	3.04878
591.049	3.04878
752.665	2.89474
603.769	2.68
665.781	2.78723
779.703	2.89474
712.75	2.63636
626.826	2.36364
707.265	2.89474
693.412	3.18182
702.603	2.7561
587.99	2.68
712.348	3.04878
549.721	3.04255
670.719	3.04878
561.09	3.16
675.153	2.63636
607.954	2.81132
625.576	3.04878
529.445	3.03774
503.639	2.68
543.938	2.90909
605.955	3.04255
469.781	3.16
507.207	2.58491
437.547	2.81132
580.324	2.7561
539.119	2.78723
549.088	3.04255
591.634	2.78723
605.965	3.34146
578.048	3.03774
574.459	2.78723
553.262	3.04255
511.642	2.90909
591.07	2.92
655.619	2.36364
547.7	2.36364
631.238	2.46341
641.818	2.7561
612.683	3.18182
678.128	3.34146
630.311	2.53191
580.83	2.92
564.23	2.68
592.658	2.46341
584.003	2.36364
544.556	2.78723
730.664	3.04878
610.472	2.89474
712.082	3.29787
543.601	2.44
673.785	2.71429
560.844	3.04878
631.425	2.90909
605.463	2.90909
668.009	2.46341
607.886	2.78723
525.971	2.44
558.571	3.16
622.528	3.04255
559.683	3.04878
745.092	2.37143
657.267	2.78723
608.167	2.68
637.703	3.04255
631.932	3.04878
691.096	2.7561
624.886	2.68
545.009	2.81132
645.889	3.34146
680.48	3.18182
500.602	2.93548
460.866	3.26415
683.205	3.03774
577.486	2.53191
662.633	2.78723
568.009	2.90909
564.467	2.53191
464.232	2.92
527.86	2.71429
528.326	2.58491
568.896	2.7561
576.932	2.90909
507.339	2.53191
657.605	2.53191
589.845	2.78723
634.308	3.04878
668.684	2.90909
538.263	3.26415
541.877	2.68
619.71	2.92
576.026	3.16
548.732	2.58491
741.68	2.89474
495.694	2.58491
568.903	3.04878
670.719	3.04878
623.399	2.46341
649.953	2.63636
537.764	2.53191
561.608	2.68
652.546	2.7561
516.686	2.92
553.435	2.68
522.539	2.92857
640.257	3.04878
540.207	2.90909
540.543	2.63636
501.912	2.71429
541.874	3.18182
637.716	2.7561
589.123	3.16
442.14	2.5
610.279	2.78723
721.258	3.05714
563.417	3.04878
460.063	2.71429
513.486	3.0339
545.134	3.03774
529.997	2.92
743.58	3.21053
589.743	2.68
559.936	2.78723
699.316	2.78723
579.677	2.81132
540.148	3.04255
675.539	2.63636
707.265	2.89474
681.696	2.63636
731.99	2.7561
610.703	3.45455
506.058	3.16
478.496	2.44
559.518	2.63636
619.171	2.68
630.384	2.89474
597.189	3.16
528.889	3.18182
566.348	2.68
730.518	3.05714
564.039	3.03774
556.667	3.04255
583.763	2.78723
700.707	2.7561
519.983	2.81132
600.501	2.63636
489.095	2.81132
643.203	2.36364
597.357	2.53191
588.393	2.46341
677.95	2.78723
640.942	3.29787
491.332	2.58491
657.893	2.90909
543.533	2.92
608.28	3.34146
580.83	2.92
604.789	2.92
687.944	2.7561
680.301	3.63415
664.606	2.17073
538.309	2.92857
502.792	2.78723
543.608	3.18182
638.008	2.89474
680.883	2.89474
605.955	3.04255
554.231	2.46341
663.715	3.04878
644.099	3.18182
479.339	2.92
632.592	2.7561
576.459	2.92
682.116	2.78723
445.376	3.03774
598.829	3.29787
810.542	3.4
663.232	2.78723
425.683	3.14286
543.767	2.81132
677.223	2.7561
597.582	2.68
661.677	3.18182
561.09	3.16
716.066	2.57895
715.806	2.63636
681.263	2.7561
477.035	2.92
526.755	3.18182
580.351	2.53191
712.934	3.04878
584.477	3.04255
645.672	2.89474
521.876	2.68
598.815	2.63636
734.664	3.21053
756.306	2.7561
479.339	2.92
764.839	3.21053
629.032	3.18182
557.684	3.03774
567.015	2.7561
582.695	2.7561
456.243	2.92
576.932	2.90909
476.119	2.68
614.5	3.04255
680.807	3.04878
684.161	2.71429
570.169	2.53191
637.318	2.78723
566.304	2.92857
577.448	2.53191
666.708	3.04255
614.161	2.78723
601.466	2.57895
680.515	3.18182
624.975	2.7561
527.003	2.90909
556.91	3.03774
600.382	2.53191
527.027	2.92
576.135	3.04878
620.578	2.92
640.008	3.04255
713.155	3.04878
683.25	3.21053
642.064	2.78723
640.476	2.7561
554.774	2.68
570.229	2.92
618.775	2.90909
493.699	3.03774
625.346	2.63636
469.873	2.81132
671.408	2.78723
712.584	2.89474
517.539	3.4
633.283	2.46341
689.359	3.04878
649.417	3.04878
524.362	2.92857
665.072	3.18182
676.851	2.90909
469.363	3.16
659.729	2.90909
580.186	2.7561
452.464	2.83051
633.25	2.90909
702.272	2.63636
498.801	2.92
494.088	2.68
572.291	3.04255
602.835	3.04878
568.448	3.04878
457.337	2.68
521.163	3.04255
667.138	2.71429
577.465	2.2766
601.677	2.63636
572.942	3.04255
642.8	2.63636
545.134	3.03774
505.115	2.92
505.279	3.04255
601.525	3.03774
618.149	2.90909
592.761	2.78723
560.932	2.90909
752.584	3.52632
609.351	2.90909
645.923	3.04255
487.605	2.2766
523.441	2.2766
556.584	2.90909
514.918	2.90909
537.645	2.92
709.131	2.63636
683.921	3.21053
599.108	2.92
521.568	2.68
592.013	2.7561
790.566	3.52632
533.776	3.18182
463.826	3.16
687.075	2.7561
693.704	3.34146
548.833	2.44
562.835	2.92
519.42	2.78723
675.457	2.63636
669.035	3.18182
646.739	2.53191
638.688	2.90909
637.474	2.68
591.001	3.04255
773.25	2.71429
658.294	3.04255
436.723	3.03774
496.744	2.78723
563.531	2.7561
524.597	2.81132
600.61	2.63636
630.571	2.90909
635.563	2.46341
483.54	3.14286
500.242	2.44
741.68	2.89474
621.205	2.78723
641.98	2.46341
638.103	3.04878
551.379	2.63636
605.429	3.29787
474.79	2.92
552.975	2.92
488.406	2.78723
501.124	2.53191
528.366	3.04255
648.906	2.68
564.23	2.68
667.821	2.90909
597.911	2.90909
689.857	2.63636
500.242	2.44
577.484	2.90909
613.59	2.90909
604.916	2.90909
564.291	2.44
602.011	2.81132
667.325	2.90909
567.219	2.58491
649.607	3.21053
510.865	2.53191
502.53	2.81132
646.321	2.90909
565.06	2.71429
669.684	2.89474
517.348	2.63636
636.018	2.89474
593.453	2.92
505.009	2.83051
457.783	2.92857
576.445	3.04878
575.57	2.68
650.004	2.90909
612.317	2.7561
622.269	3.4
634.642	3.04255
564.298	2.36364
728.908	2.7561
636.374	2.78723
607.12	2.57895
570.618	2.68
633.848	2.7561
768.283	2.57895
527.501	3.29787
561.151	2.53191
481.633	2.71429
612.683	3.18182
542.048	2.92857
522.173	2.92857
652.54	2.7561
599.878	2.57895
507.428	3.26415
568.903	3.04878
590.558	3.04255
501.966	2.81132
489.912	3.03774
567.841	2.90909
644.133	2.7561
649.95	2.57895
555.028	2.46341
578.053	2.78723
620.439	3.04878
604.803	2.92
657.449	2.57895
552.056	2.90909
569.239	2.2766
578.096	2.63636
634.781	3.16
609.367	2.26316
631.75	2.78723
483.494	2.81132
597.27	2.7561
552.662	3.16
675.622	2.7561
728.505	3.21053
596.275	3.04878
524.597	2.81132
524.196	2.90909
613.164	2.90909
741.227	3.04878
510.677	3.03774
571.515	3.18182
702.847	2.63636
556.827	2.63636
580.922	3.45455
638.774	3.29787
570.335	2.90909
656.85	3.04878
558.006	2.68
664.973	2.63636
505.322	2.78723
672.406	2.71429
647.172	2.78723
605.635	2.68
737.28	3.05714
698.621	2.57895
668.579	2.63636
515.672	3.4
606.078	2.46341
751.151	3.18182
615.111	3.04878
572.569	2.68
507.935	2.92
599.824	2.92
527.501	2.92
487.688	2.78723
570.438	3.04255
539.267	2.90909
487.605	2.2766
626.11	2.57895
554.414	2.53191
688.55	2.7561
577.279	3.04255
686.279	3.21053
630.318	3.04255
707.042	3.04255
535.375	2.92
721.804	3.52632
636.018	2.89474
594.404	2.90909
634.224	2.78723
588.967	2.78723
577.222	2.7561
700.223	3.04878
577.796	2.58491
529.004	2.92
616.137	3.03774
619.459	2.90909
662.141	2.78723
637.159	3.21053
527.044	2.90909
705.527	3.04878
552.058	3.04255
527.501	3.29787
673.241	2.7561
543.439	2.78723
492.661	2.92857
736.6	2.7561
633.893	2.78723
704.589	2.7561
496.343	2.71429
654.374	2.89474
669.032	2.89474
725.519	3.04878
702.266	2.7561
589.372	2.63636
496.044	3.03774
476.044	2.81132
573.928	2.92
704.158	3.18182
689.359	3.04878
631.013	2.68
523.433	2.78723
581.805	2.78723
741.66	2.7561
580.414	2.92
758.83	3.21053
534.302	2.71429
671.636	2.71429
573.888	2.63636
568.259	2.81132
639.071	3.04255
596.895	3.16
554.42	2.83051
615.78	3.34146
561.815	3.04878
665.781	2.78723
643.195	3.04255
614.055	3.18182
527.697	2.81132
493.699	3.03774
506.024	2.78723
595.233	2.63636
616.998	3.04255
705.624	3.04878
511.664	2.92
487.031	2.81132
462.717	2.81132
630.062	2.63636
547.925	3.03774
610.144	2.90909
649.231	3.04878
447.45	2.81132
667.065	2.68
519.827	2.58491
575.627	2.92
676.684	3.45455
780.154	3.05714
602.775	2.57895
752.665	2.89474
593.26	2.78723
607.053	2.63636
729.487	2.89474
592.921	2.58491
506.65	2.68
569.318	2.53191
525.879	2.78723
601.382	2.57895
606.696	2.53191
457.378	2.35849
575.719	2.68
559.547	3.03774
570.651	3.16
512.552	2.81132
612.368	2.78723
531.733	3.29787
582.116	2.68
460.626	2.83051
733.992	3.34146
579.163	3.18182
668.661	2.89474
586.995	2.81132
625.229	2.53191
624.886	2.68
624.796	2.7561
702.767	3.04878
666.289	2.7561
572.732	2.78723
532.192	3.03774
488.406	2.78723
606.887	2.36364
627.694	2.78723
494.088	2.68
472.662	2.81132
651.153	3.18182
527.289	2.81132
642.071	2.7561
567.362	2.92
540.903	2.58491
578.008	2.90909
737.267	3.05714
586.377	2.78723
475.309	2.81132
544.47	2.44
548.732	2.58491
618.115	2.63636
691.781	2.7561
718.281	3.04878
696.599	2.89474
714.529	3.52632
608.207	3.04878
554.231	2.46341
528.305	2.90909
607.047	3.18182
664.791	3.05714
531.998	2.92857
511.128	2.2766
600.378	2.63636
654.302	2.63636
598.663	2.90909
527.168	2.78723
524.003	2.92857
532.97	2.71429
665.443	2.71429
664.307	3.29787
608.708	2.63636
568.035	3.26415
698.66	2.71429
624.379	2.81132
507.03	2.68
589.533	2.58491
601.887	2.90909
578.339	3.18182
534.079	2.68
811.445	2.71429
663.825	2.90909
586.385	3.45455
589.845	2.78723
700.94	2.7561
600.704	3.04878
687.347	2.90909
641.961	2.90909
607.886	2.78723
670.819	3.18182
677.223	2.7561
630.571	2.90909
524.362	2.92857
586.188	3.18182
498.938	2.44
650.149	2.90909
577.778	2.63636
688.34	2.46341
616.005	2.7561
632.284	2.78723
498.938	2.44
748.247	2.89474
645.854	3.04255
592.267	2.92
714.934	2.875
838.414	2.71429
550.207	2.78723
609.211	3.29787
662.418	2.63636
474.344	2.92857
489.912	3.03774
502.372	2.78723
538.194	3.04255
645.77	2.63636
542.971	2.53191
658.882	3.29787
730.664	3.04878
744.464	3.34146
707.439	2.57895
606.069	2.63636
520.434	2.78723
566.219	2.2766
579.051	2.92
645.045	2.89474
455.567	2.92857
500.416	3.04255
464.232	2.92
479.312	2.92
579.592	2.44
754.423	2.71429
507.308	3.03774
625.346	2.63636
802.333	2.89474
529.004	2.92
580.186	2.7561
652.078	2.53191
476.044	2.81132
652.276	2.57895
641.368	2.89474
723.43	2.7561
557.793	2.90909
656.721	2.90909
795.501	2.875
502.664	2.44
532.822	3.18182
701.04	3.04878
707.968	3.04878
548.755	2.53191
576.377	2.68
591.936	2.63636
487.843	2.44
584.584	3.45455
510.765	2.83051
544.087	2.78723
469.873	2.81132
703.869	2.57895
518.022	2.44
615.297	2.90909
520.364	2.2766
592.384	3.18182
650.149	2.90909
579.57	2.53191
601.068	2.7561
543.84	2.81132
527.501	3.29787
570.124	2.92
668.063	2.57895
675.672	3.21053
642.584	3.04255
657.893	2.90909
633.658	2.7561
524.519	2.78723
615.016	3.21053
590.742	2.46341
504.439	3.04255
517.572	2.90909
596.91	2.57895
654.662	2.90909
517.01	2.90909
758.294	2.5
503.811	2.92
715.217	2.7561
665.069	2.90909
774.186	2.71429
521.045	2.81132
472.864	3.16
522.413	2.81132
577.484	2.90909
569.331	3.16
570.01	3.04878
575.872	2.63636
661.392	3.04878
553.644	2.92
562.409	3.04878
710.847	2.89474
565.883	3.04255
628.612	2.7561
595.912	2.57895
554.053	2.78723
689.359	3.04878
681.759	2.63636
660.216	2.57895
618.268	2.90909
589.07	2.90909
527.862	2.90909
540.543	2.63636
516.088	2.90909
572.012	2.53191
670.609	2.89474
506.079	2.92
488.947	3.03774
624.392	2.78723
593.153	2.78723
604.789	2.92
683.613	3.29787
551.883	2.92857
725.573	2.7561
475.281	3.03774
610.646	2.92
632.413	2.26316
723.43	2.7561
660.868	2.89474
629.651	2.63636
647.172	2.78723
604.111	2.78723
679.486	3.34146
843.534	2.875
462.717	2.81132
614.671	2.53191
786.885	2.89474
630.318	3.04255
667.259	2.7561
543.601	2.44
483.365	2.92
489.996	2.78723
717.154	3.05714
677.223	2.7561
633.127	2.78723
512.28	2.92
609.372	2.78723
686.212	3.34146
629.546	2.78723
675.54	3.05714
630.311	2.53191
656.153	2.63636
720.663	2.71429
651.502	3.04255
688.707	3.18182
491.374	2.78723
547.091	2.63636
690.619	2.90909
578.029	2.78723
529.819	2.68
698.274	3.4
681.61	3.04878
545.245	2.53191
508.28	2.53191
626.395	2.78723
679.793	2.57895
548.974	2.81132
559.816	2.46341
723.898	3.21053
714.103	2.7561
655.537	2.7561
776.393	3.4
506.195	2.58491
538.194	3.04255
533.453	3.16
493.257	2.78723
553.435	2.68
689.359	3.04878
527.027	2.92
663.79	2.53191
581.805	2.78723
748.423	2.89474
677.95	2.78723
650.136	2.78723
587.732	2.7561
542.05	2.68
813.327	2.37143
562.15	2.92
592.267	2.92
599.442	3.04255
605.741	2.63636
509.184	2.81132
554.42	2.83051
632.113	2.53191
434.881	2.81132
